GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
432,313MLI,49409,26/06/2012,2012,1,Riots/Protests,Rioters (Mali),,5,MNLA: National Movement for the Liberation of Azawad,,2,25,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Le Républicain,A protest by youths in Gao following the murder of a local official turned violent as MNLA fighters shot into the crowd.,4
432,314MLI,49412,27/06/2012,2012,1,Battle-Non-state actor overtakes territory,MUJAO: Movement for Unity and Jihad in West Africa,,2,MNLA: National Movement for the Liberation of Azawad,,2,22,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Agence France Presse,Islamists claimed control of the key town of Gao in Mali's occupied north on Wednesday after fierce clashes with Tuareg rebels left at least 20 people dead.,20
432,315MLI,49413,27/06/2012,2012,1,Riots/Protests,Protesters (Mali),AJSN: Youth Action to Save the North,6,,,0,60,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,L'Indicateur du Renouveau,Members of the AJSN organized a march in Bamako to protest against the violence used by MNLA forces to supress the demonstration in Gao on Tuesday.,0
432,316MLI,49414,28/06/2012,2012,1,Battle-No change of territory,AQIM: Al Qaeda in the Islamic Maghreb,,2,MNLA: National Movement for the Liberation of Azawad,,2,22,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,3,Reuters,"Mokhtar Belmokhtar, an Algerian founding member of Al Qaeda in the Islamic Maghreb (AQIM), is believed to have been killed in clashes between Islamist militants and Tuareg-led separatist rebels in north Mali.",1
432,317MLI,49415,30/06/2012,2012,1,Strategic development,Ansar Dine,,2,,,0,20,Mali,Timbuktu,Tombouctou,Tombouctou,Timbuktu,16.76670,-3.01670,1,Agence France Presse,"Hardline Islamists occupying northern Mali went on the rampage in Timbuktu on Saturday, destroying ancient tombs of Muslim saints and threatening to wipe out every religious shrine in the fabled city.",0
432,318MLI,49416,01/07/2012,2012,1,Strategic development,Ansar Dine,,2,,,0,20,Mali,Timbuktu,Tombouctou,Tombouctou,Timbuktu,16.76670,-3.01670,1,Reuters,Hardline Islamists desecrated tombs and mausoleums in Timbuktu.,0
432,319MLI,49417,02/07/2012,2012,1,Remote violence,AQIM: Al Qaeda in the Islamic Maghreb,MUJAO: Movement for Unity and Jihad in West Africa,2,Civilians (Mali),,7,27,Mali,Gao,Bourem,Bourem,Bourem,16.96000,-0.35000,1,Al Arabiya,Al-Qaeda in the Islamic Maghreb (AQIM) and its allies have planted landmines around the key town of Gao in Mali’s occupied north and are stopping locals from leaving.,0
432,320MLI,49418,02/07/2012,2012,1,Riots/Protests,Protesters (Mali),CJSC-Nord: Youth Committee on the Monitoring of the Conflict in the North,6,,,0,60,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Le Républicain,A sit-in in protest against recent developments in the northern cities of Gao and Timbuktu took place in front of the peace monument in Bamako on Monday.,0
432,322MLI,49419,02/07/2012,2012,1,Strategic development,Ansar Dine,,2,,,0,20,Mali,Timbuktu,Tombouctou,Tombouctou,Timbuktu,16.76670,-3.01670,1,Agence France Presse,Mali's Islamist rebels smashed the entrance of the 15th century mosque.,0
432,321MLI,49420,02/07/2012,2012,1,Violence against civilians,Mutiny of Military Forces of Mali (2002-2012),,1,Civilians (Mali),,7,17,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,L'Indépendant,A journalist was abducted and severely beaten by members of the security forces.,0
432,323MLI,49421,03/07/2012,2012,1,Strategic development,MUJAO: Movement for Unity and Jihad in West Africa,Ansar Dine,2,MNLA: National Movement for the Liberation of Azawad,,2,22,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Agence France Presse,"25 MNLA fighters, held captive since fighting broke out in Gao last week, were released by MUJAO at the request of Ansar Dine.",0
432,324MLI,49422,03/07/2012,2012,1,Violence against civilians,MNLA: National Movement for the Liberation of Azawad,,2,Civilians (Mali),,7,27,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,2,Le Combat,Two vehicles were attacked and robbed by MNLA fighters on Tuesday and Wednesday.,0
432,326MLI,49423,04/07/2012,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse,"Protesters from northern Mali on Wednesday held a sit-in in Bamako against Islamists who have enforced strict sharia, destroyed ancient shrines and trapped residents with landmines in their region.",0
432,325MLI,49424,04/07/2012,2012,1,Violence against civilians,MNLA: National Movement for the Liberation of Azawad,,2,Civilians (Mali),,7,27,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,2,Le Combat,Two vehicles were attacked and robbed by MNLA fighters on Tuesday and Wednesday.,0
432,327MLI,49425,05/07/2012,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse,Religious leaders headed up a protest by more than a thousand people in Mali's capital Bamako on Thursday after the destruction of historic religious sites at Timbuktu.,0
432,328MLI,49426,10/07/2012,2012,1,Strategic development,Ansar Dine,,2,,,0,20,Mali,Timbuktu,Tombouctou,Tombouctou,Timbuktu,16.76670,-3.01670,1,Agence France Presse,Islamics from Ansar Dine destroyed two Mausoleums around the Djingareyber mosque,0
432,329MLI,49427,11/07/2012,2012,1,Battle-Non-state actor overtakes territory,MUJAO: Movement for Unity and Jihad in West Africa,,2,MNLA: National Movement for the Liberation of Azawad,,2,22,Mali,Gao,Ansongo,Ansongo,Ansongo,15.66000,0.50000,1,Le Monde,The MNLA withdrew from the town of Ansogo before the arrival of fighters from MUJAO. They are thought to have sought refuge in the town of Tassiga.,0
432,330MLI,49428,12/07/2012,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Timbuktu,Goundam,Goundam,Goundam,16.41670,-3.66670,1,Agence France Presse,"Dozens of people protested against the whipping of a man for adultery, charges he denied.",0
432,331MLI,49429,12/07/2012,2012,1,Violence against civilians,Ansar Dine,,2,Civilians (Mali),,7,27,Mali,Timbuktu,Goundam,Goundam,Goundam,16.41670,-3.66670,1,Agence France Presse,A man accused of adultery was whipped by the Islamists.,0
432,332MLI,49430,12/07/2012,2012,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Committee to Protect Journalists,"Armed, masked assailants abducted and beat a veteran journalist in Mali on Thursday, leaving him with a broken hand and other injuries.",0
432,333MLI,49431,13/07/2012,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Timbuktu,Goundam,Goundam,Goundam,16.41670,-3.66670,1,Agence France Presse,Residents of Goundam near the northern Malian city of Timbuktu on Friday protested against the meting out of strict Islamic justice by jihadists controlling their region.,0
432,334MLI,49432,13/07/2012,2012,1,Violence against civilians,Ansar Dine,,2,Civilians (Mali),,7,27,Mali,Timbuktu,Goundam,Goundam,Goundam,16.41670,-3.66670,1,Agence France Presse,A woman who was not veiled who was brutalised. Her baby was injured during the altercation.,0
432,335MLI,49433,14/07/2012,2012,1,Violence against civilians,Ansar Dine,,2,Civilians (Mali),,7,27,Mali,Timbuktu,Goundam,Goundam,Goundam,16.41670,-3.66670,1,Associated Press,Radical Islamists in northern Mali have briefly detained about 90 protesters and whipped them in an apparent attempt to intimidate the locals.,0
432,336MLI,49434,15/07/2012,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Mali,Gao,Ansongo,Ansongo,Ansongo,15.66000,0.50000,1,Annual report of the United Nations High Commissioner for Human Rights,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",1
432,337MLI,49435,15/07/2012,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Mali,Gao,Ansongo,Ansongo,Ansongo,15.66000,0.50000,1,Annual report of the United Nations High Commissioner for Human Rights,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",2
432,340MLI,49436,15/07/2012,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Annual report of the United Nations High Commissioner for Human Rights,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",2
432,342MLI,49437,15/07/2012,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Mali,Timbuktu,Niafunke,Niafunke,Niafounke,15.93220,-3.99060,1,Annual report of the United Nations High Commissioner for Human Rights,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",1
432,338MLI,49438,15/07/2012,2012,1,Strategic development,Ansar Dine,,2,Gandakoy Ethinic Militia (Mali),,4,24,Mali,Mopti,Douentza,Douentza,Douentza,15.00000,-2.95000,1,Associated Press,Al-Qaida-linked radical Islamists in northern Mali have enlisted new fighters from a tribal militia to strengthen their grip on the region.,0
432,341MLI,49439,15/07/2012,2012,1,Strategic development,MNLA: National Movement for the Liberation of Azawad,,2,,,0,20,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,3,IHS Global Insight,The leaders of the National Movement for the Liberation of Azawad (MNLA) have announced that the group is abandoning its quest for an independent Tuareg state in the north of Mali after a coalition of Islamist militant groups pushed its forces out of their bases in the region.,0
432,343MLI,49440,16/07/2012,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse,More than 300 military wives marched in Mali's capital Bamako on Monday to demand the release of their husbands and the truth about those who have disappeared since a coup four months ago.,0
432,344MLI,49441,16/07/2012,2012,1,Violence against civilians,Ansar Dine,,2,Civilians (Mali),,7,27,Mali,Timbuktu,Tombouctou,Tombouctou,Timbuktu,16.76670,-3.01670,1,Agence France Presse,A Timbuktu man accused of drinking alcohol was given 40 lashes Monday by members of Ansar Dine.,0
432,346MLI,49442,17/07/2012,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse,"Malian journalists went on strike for a day of ""dead press"" on Tuesday, and marched in Bamako to protest recent attacks against journalists by armed men believed to be linked to the former junta.",0
432,345MLI,49443,17/07/2012,2012,1,Strategic development,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (International),Civilians (International),7,27,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,3,Al Arabiya,An al-Qaeda-linked jihadist group based in northern Mali said Wednesday it had freed two Spanish and one Italian hostage kidnapped in western Algeria in October 2011.,0
432,347MLI,49444,18/07/2012,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Le Combat,Around 900 protesters gathered at the Independence Square in Gao to voice their anger at not being consulted by the governemnt policies concerning them.,0
432,348MLI,49445,20/07/2012,2012,1,Strategic development,MUJAO: Movement for Unity and Jihad in West Africa,,2,,,0,20,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,2,Agence France Presse,The islamic militia MUJAO has been intensifying the recruitment of fighters from across West Africa.,0
432,349MLI,49446,20/07/2012,2012,1,Strategic development,Hombori Militia,,3,MNLA: National Movement for the Liberation of Azawad,,2,23,Mali,Mopti,Douentza,Hombori,Hombori,15.27901,-1.69783,1,L'Indépendant,Two stray MNLA fighters were arrested by a local militia after being denounced by the local population.,0
432,350MLI,49447,21/07/2012,2012,1,Strategic development,FPR: Patriotic Forces of Resistance,,2,,,0,20,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,2,Agence France Presse,Six local militias in the Gao region joined to form the FPR. Their aim is to liberate the north from the armed Islamic groups.,0
432,351MLI,49448,26/07/2012,2012,2,Violence against civilians,Ansar Dine,,2,Civilians (Mali),,7,27,Mali,Timbuktu,Tombouctou,Aglal,Komeye Koukou,16.71860,-2.64190,1,Waati,A civilian is killed following a quarrel between a local and a Ansar Dine fighter.,1
432,352MLI,49449,26/07/2012,2012,2,Violence against civilians,Ansar Dine,,2,Civilians (Mali),,7,27,Mali,Timbuktu,Tombouctou,Tombouctou,Timbuktu,16.76670,-3.01670,1,Waati,A shepherd was killed after resisting an attempt by Ansar Dine fighters to steal one of his animals,1
432,353MLI,49451,29/07/2012,2012,1,Violence against civilians,MUJAO: Movement for Unity and Jihad in West Africa,Ansar Dine,2,Civilians (Mali),,7,27,Mali,Kidal,Tessalit,Adjelhoc,Aguelhok,19.46949,0.85599,1,Annual report of the United Nations High Commissioner for Human Rights,"An unmarried couple, accused of having children out of wedlock, were tied together, buried in a pit up to their necks and stoned to death in front of about 300 people by MUJAO & Ansar Dine.",2
432,354MLI,49450,29/07/2012,2012,1,Violence against civilians,Ansar Dine,AQIM: Al Qaeda in the Islamic Maghreb,2,Civilians (Mali),,7,27,Mali,Kidal,Kidal,Kidal,Agelok,18.44000,1.41000,1,Le Républicain,A couple were stonned to death for having sexual relations outside of wedlock,2
432,355MLI,49452,05/08/2012,2012,1,Riots/Protests,Protesters (Mali),,6,MUJAO: Movement for Unity and Jihad in West Africa,,2,26,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,RFI: Radio France International,Residents of Gao in Islamist-occupied northern Mali on Sunday prevented extremists from chopping off the hand of a thief,0
432,356MLI,49453,05/08/2012,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,RFI: Radio France International,Youths protested in front of the police station in Gao following the arrest and torture of journalist.,0
432,357MLI,49454,05/08/2012,2012,1,Violence against civilians,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,RFI: Radio France International,"A Malian radio presenter was in ""intense pain"" in hospital in Gao on Monday after a severe beating by Islamists who control the northern Mali town. The beating appeared to be punishment for reporting that local residents had prevented the amputation of a thief's hand on Sunday.",0
432,360MLI,49455,06/08/2012,2012,1,Riots/Protests,Protesters (Mali),Yèrèwolo Ton Association,6,Police Forces of Mali (2012-2013),,1,16,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse,"Malian police broke up a protest march in the capital on Monday, firing teargas at demonstrators demanding the resignation of interim President Dioncounda Traore",0
432,358MLI,49456,06/08/2012,2012,1,Strategic development,MUJAO: Movement for Unity and Jihad in West Africa,,2,,,0,20,Mali,Gao,Bourem,Bourem,Bourem,16.96000,-0.35000,1,Le Républicain (Mali),Fighters from the MUJAO Islamic Group plundered a youth center funded by USAID and the EU.,0
432,359MLI,49457,06/08/2012,2012,1,Violence against civilians,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Annual report of the United Nations High Commissioner for Human Rights,"MUJAO rebels burst into a radio studio and allegedly took Mr. Akoumega, the editor outside the city to be subjected to severe torture.",0
432,361MLI,49458,08/08/2012,2012,1,Violence against civilians,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Mali,Gao,Ansongo,Ansongo,Ansongo,15.66000,0.50000,1,BBC,Militant Islamists in Mali have cut off a man's hand as punishment for theft in the northern town of Ansongo.,0
